GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
55032	180518177	6247583	69.698	2.412	45.586267	-92.988
55033	365321713	19626006	141.052	7.578	44.713192	-92.862254
55036	736427	0	0.284	0.	45.871216	-93.119643
55037	791584885	9123636	305.633	3.523	46.038859	-92.785172
55038	128366324	11308031	49.563	4.366	45.17339	-92.981181
55040	256891123	7795514	99.186	3.01	45.468957	-93.279973
55041	379714348	31344927	146.609	12.102	44.394193	-92.320188
55042	63395342	5587572	24.477	2.157	44.987847	-92.909654
55043	10025535	5477485	3.871	2.115	44.940575	-92.768851
55044	166161447	4956386	64.155	1.914	44.642146	-93.276446
55045	91803142	16939348	35.445	6.54	45.395323	-92.835009
55046	120904343	3841045	46.681	1.483	44.441784	-93.424674
55047	77732726	13546530	30.013	5.23	45.200429	-92.820729
55049	124309580	185183	47.996	0.071	44.176279	-93.230762
55051	507357037	17236467	195.892	6.655	45.928892	-93.303115
55052	120629718	7141451	46.575	2.757	44.231016	-93.443661
55053	111265508	4748	42.96	0.002	44.346522	-93.061351
55054	3125422	0	1.207	0.	44.570078	-93.350302
55055	9169742	643557	3.54	0.248	44.874399	-92.998647
55056	262887246	3918586	101.501	1.513	45.508583	-92.953884
55057	323945320	6421494	125.076	2.479	44.470457	-93.176125
55060	530894756	4247526	204.98	1.64	44.059126	-93.223482
55063	432670243	14742674	167.055	5.692	45.838574	-92.902898
55065	85120778	722369	32.865	0.279	44.550722	-93.024936
55066	309764413	21472522	119.601	8.291	44.511927	-92.539225
55068	111017850	5212309	42.864	2.012	44.735478	-93.062774
55069	191944749	12411003	74.11	4.792	45.69063	-92.966576
55070	70674167	751804	27.287	0.29	45.410032	-93.386985
55071	13291774	3011674	5.132	1.163	44.821362	-92.99838
55072	815094285	10484808	314.71	4.048	46.098193	-92.528531
55073	71832437	4989332	27.735	1.926	45.273101	-92.825006
55074	90041622	2811755	34.765	1.086	45.387778	-92.720049
55075	14676968	1253970	5.667	0.484	44.888027	-93.040497
55076	23663125	4022583	9.136	1.553	44.836066	-93.032174
55077	48382596	2047663	18.681	0.791	44.81464	-93.064748
55079	158951509	9858443	61.372	3.806	45.419467	-93.035393
55080	168382972	6814452	65.013	2.631	45.66642	-93.222225
55082	202623991	14487355	78.234	5.594	45.07313	-92.839684
55084	62891502	2275012	24.283	0.878	45.462591	-92.716225
55085	2114027	22642	0.816	0.009	44.669691	-92.963426
55087	527256	0	0.204	0.	44.248538	-93.394902
55088	90352095	343219	34.885	0.133	44.523586	-93.383455
55089	156547907	8349526	60.443	3.224	44.583779	-92.716416
55090	257450	14730	0.099	0.006	45.053731	-92.957987
55092	87420724	10012278	33.753	3.866	45.334054	-93.099884
55101	2112978	99149	0.816	0.038	44.951483	-93.090649
55102	8429713	624578	3.255	0.241	44.931901	-93.121291
55103	5404144	287953	2.087	0.111	44.964258	-93.122627
55104	15687985	107648	6.057	0.042	44.953894	-93.164446
55105	9355449	458814	3.612	0.177	44.93718	-93.168279
55106	22411387	1256615	8.653	0.485	44.963547	-93.049522
55107	10641918	1445058	4.109	0.558	44.93107	-93.079172
55108	10190025	51605	3.934	0.02	44.982322	-93.174657
55109	30305645	1963006	11.701	0.758	45.014551	-93.025535
55110	62726570	15832367	24.219	6.113	45.089912	-93.005988
55111	5861833	660413	2.263	0.255	44.878414	-93.19639
55112	49235470	5002339	19.01	1.931	45.080514	-93.19206
55113	38681518	2172955	14.935	0.839	45.012196	-93.151186
55114	3370309	77979	1.301	0.03	44.96669	-93.195072
55115	17415657	4797502	6.724	1.852	45.067903	-92.953441
55116	14125322	1346446	5.454	0.52	44.910719	-93.169581
55117	23971212	1618932	9.255	0.625	45.003562	-93.09128
55118	27285978	1753293	10.535	0.677	44.894315	-93.100947
55119	36534626	5656692	14.106	2.184	44.937421	-93.007402
55120	13839792	2241718	5.344	0.866	44.875979	-93.150649
55121	23392969	1952544	9.032	0.754	44.846541	-93.154935
55122	29181918	1501867	11.267	0.58	44.806696	-93.197329
55123	28511045	2444016	11.008	0.944	44.808933	-93.138449
55124	43564479	1726450	16.82	0.667	44.745301	-93.199413
55125	39551368	1232421	15.271	0.476	44.918031	-92.938277
55126	31070111	5987633	11.996	2.312	45.08445	-93.132817
55127	34971716	6866624	13.503	2.651	45.082016	-93.077526
55128	29111335	1015612	11.24	0.392	44.987546	-92.963553
55129	50668710	899454	19.563	0.347	44.883474	-92.892768
55130	5140089	2758	1.985	0.001	44.973302	-93.08241
55150	877727	133756	0.339	0.052	44.886349	-93.165507
55155	136111	0	0.053	0.	44.956026	-93.08268
55301	26428607	761218	10.204	0.294	45.248559	-93.65982
55302	185203640	33863011	71.508	13.075	45.246516	-94.117125
55303	163562470	6329318	63.152	2.444	45.288412	-93.431529
55304	178926816	6368259	69.084	2.459	45.247605	-93.275036
55305	24094173	438328	9.303	0.169	44.956346	-93.428092
55306	16092007	1978298	6.213	0.764	44.730944	-93.291381
55307	201266631	2498830	77.709	0.965	44.599706	-94.111216
55308	162507019	2238990	62.744	0.864	45.441395	-93.832031
55309	169867213	9423624	65.586	3.638	45.377728	-93.744336
55310	257066249	0	99.254	0.	44.759116	-94.880759
55311	42398020	2219066	16.37	0.857	45.106403	-93.497029
55312	184552982	6690016	71.256	2.583	44.70634	-94.35129
55313	281281151	28368014	108.603	10.953	45.174664	-93.851455
55314	192831645	8795423	74.453	3.396	44.77902	-94.589725
55315	68638220	1920522	26.501	0.742	44.721096	-93.688973
55316	21103260	1440475	8.148	0.556	45.172932	-93.386829
55317	32511624	3178556	12.553	1.227	44.858704	-93.550209
55318	106941315	5316944	41.29	2.053	44.810787	-93.636252
55319	183965016	13634446	71.029	5.264	45.468761	-93.939338
55320	137611809	6498263	53.132	2.509	45.396331	-94.086052
55321	210344016	5970626	81.214	2.305	45.087568	-94.19314
55322	141401378	5614978	54.595	2.168	44.771886	-93.787124
55324	91067204	18494453	35.161	7.141	45.053056	-94.417997
55325	198816794	25521184	76.764	9.854	45.084868	-94.316956
55327	46836256	4179495	18.084	1.614	45.195735	-93.475802
55328	115060233	3867219	44.425	1.493	45.033416	-93.813687
55329	130326569	4221750	50.319	1.63	45.304542	-94.558937
55330	270591171	10490316	104.476	4.05	45.334168	-93.568216
55331	38696413	18625169	14.941	7.191	44.895672	-93.607648
55332	296664094	1093236	114.543	0.422	44.520417	-94.699494
55333	183511285	338619	70.854	0.131	44.562955	-94.860631
55334	222704622	4992475	85.987	1.928	44.535651	-94.188415
55335	292201024	4636353	112.819	1.79	44.5311	-94.553136
55336	330657143	8706199	127.667	3.361	44.777186	-94.198931
55337	48357093	3301628	18.671	1.275	44.778472	-93.272269
55338	102558228	3690032	39.598	1.425	44.674786	-94.000676
55339	58014422	687312	22.399	0.265	44.723428	-93.95696
55340	93548777	1699771	36.119	0.656	45.078263	-93.572118
55341	12265763	360626	4.736	0.139	45.157755	-93.66275
55342	418590978	15835	161.619	0.006	44.74292	-94.739002
55343	19559684	668877	7.552	0.258	44.914372	-93.416254
55344	22832496	1834684	8.816	0.708	44.863838	-93.430008
55345	29413172	720340	11.356	0.278	44.915442	-93.48443
55346	17834878	608529	6.886	0.235	44.880805	-93.482008
55347	43741476	4608683	16.889	1.779	44.827986	-93.462382
55349	169800180	10423596	65.56	4.025	45.058647	-94.074539
55350	416343698	21723708	160.751	8.388	44.900627	-94.391367
55352	172876146	4237534	66.748	1.636	44.651475	-93.592608
55353	218590138	9381189	84.398	3.622	45.329098	-94.324629
55354	82151373	513959	31.719	0.198	44.880438	-94.061414
55355	447816474	28227595	172.903	10.899	45.098134	-94.539375
55356	32294101	4154546	12.469	1.604	44.994245	-93.58962
55357	49226936	1545232	19.007	0.597	45.103722	-93.674218
55358	141944036	14988794	54.805	5.787	45.246888	-93.998548
55359	108641208	9280507	41.947	3.583	45.007347	-93.692613
55360	82954036	993443	32.029	0.384	44.91596	-93.919645
55362	158093229	11432899	61.04	4.414	45.292069	-93.838807
55363	70169354	553968	27.093	0.214	45.03782	-93.91814
55364	40593354	17623490	15.673	6.804	44.93699	-93.677798
55366	1722118	0	0.665	0.	44.67265	-94.232061
55367	53277942	554612	20.571	0.214	44.895242	-93.976028
55368	94871420	2201580	36.63	0.85	44.740063	-93.899747
55369	61780758	4571956	23.854	1.765	45.12745	-93.445395
55370	59327540	101436	22.906	0.039	44.777198	-94.036784
55371	477848144	14420295	184.498	5.568	45.578639	-93.592062
55372	148527566	11091232	57.347	4.282	44.682387	-93.413588
55373	28448124	2318881	10.984	0.895	45.088208	-93.72159
55374	92075140	2394388	35.55	0.924	45.175547	-93.575532
55375	13567677	799919	5.239	0.309	44.908108	-93.721589
55376	78012179	9706439	30.121	3.748	45.211249	-93.687899
55378	37548982	1990549	14.498	0.769	44.759057	-93.364213
55379	152684272	6182239	58.952	2.387	44.743442	-93.51003
55381	118127233	3390858	45.609	1.309	44.930963	-94.199979
55382	182893165	16016322	70.615	6.184	45.300423	-94.199089
55384	912250	679158	0.352	0.262	44.937756	-93.635143
55385	250410995	3303952	96.684	1.276	44.739112	-94.489204
55386	17512729	2245464	6.762	0.867	44.863217	-93.666882
55387	81273209	19969256	31.38	7.71	44.861222	-93.784034
55388	103913420	4655357	40.121	1.797	44.955978	-93.840285
55389	192529029	4127074	74.336	1.593	45.297919	-94.442626
55390	90768674	5125778	35.046	1.979	45.065181	-93.979644
55391	44006740	28333651	16.991	10.94	44.960974	-93.534022
55395	53045278	2620784	20.481	1.012	44.953783	-94.068594
55396	275773121	2351414	106.477	0.908	44.546306	-94.367013
55397	70612098	3178946	27.263	1.227	44.823801	-93.937964
55398	201263162	10371839	77.708	4.005	45.464819	-93.612029
55401	2332880	376153	0.901	0.145	44.984577	-93.269097
55402	460409	0	0.178	0.	44.976039	-93.271444
55403	3531970	40504	1.364	0.016	44.969923	-93.284253
55404	4577046	0	1.767	0.	44.961997	-93.261209
55405	7214095	499617	2.785	0.193	44.972674	-93.301878
55406	12954769	620758	5.002	0.24	44.940496	-93.22104
55407	10465034	261156	4.041	0.101	44.935036	-93.253029
55408	7043371	1418644	2.719	0.548	44.940425	-93.292639
55409	3216090	0	1.242	0.	44.930326	-93.281477
55410	7710217	0	2.977	0.	44.911821	-93.319644
55411	10510714	180079	4.058	0.07	44.999009	-93.298363
55412	9390429	226844	3.626	0.088	45.027324	-93.303612
55413	8568368	305525	3.308	0.118	44.999463	-93.241677
55414	8746775	433975	3.377	0.168	44.978381	-93.222449
55415	1107973	0	0.428	0.	44.9748	-93.257647
55416	18956851	2627166	7.319	1.014	44.950192	-93.336326
55417	14150246	1453023	5.463	0.561	44.90444	-93.230407
55418	17508196	325919	6.76	0.126	45.021318	-93.242853
55419	10915109	291556	4.214	0.113	44.905799	-93.287653
55420	16825481	238737	6.496	0.092	44.835969	-93.277176
55421	16269250	853762	6.282	0.33	45.0509	-93.253833
55422	21522328	1185357	8.31	0.458	45.009275	-93.341105
55423	18029371	353289	6.961	0.136	44.874354	-93.282445
55424	6310770	185065	2.437	0.071	44.905024	-93.344865
55425	12246085	5622393	4.728	2.171	44.851169	-93.22608
55426	17477995	497119	6.748	0.192	44.958311	-93.374112
55427	18698328	190184	7.219	0.073	45.005499	-93.37915
55428	20972069	146220	8.097	0.056	45.06295	-93.381362
55429	16128470	804396	6.227	0.311	45.063659	-93.341175
55430	14650580	535282	5.657	0.207	45.067676	-93.302089
55431	20715868	627257	7.998	0.242	44.824534	-93.312602
55432	25600099	1574791	9.884	0.608	45.096702	-93.253726
55433	30083344	1459096	11.615	0.563	45.160411	-93.314839
55434	23392051	592515	9.032	0.229	45.163672	-93.250445
55435	7655102	352687	2.956	0.136	44.873981	-93.335255
55436	12273381	424560	4.739	0.164	44.90414	-93.373157
55437	16995399	1125569	6.562	0.435	44.824347	-93.342996
55438	21690586	1970014	8.375	0.761	44.823123	-93.386125
55439	12367799	346069	4.775	0.134	44.87563	-93.374747
55441	22376995	4029020	8.64	1.556	45.002433	-93.42317
55442	13723978	1268568	5.299	0.49	45.04892	-93.426212
55443	23964216	491679	9.253	0.19	45.117677	-93.338149
55444	11450121	561934	4.421	0.217	45.104048	-93.301813
55445	20172553	96468	7.789	0.037	45.122441	-93.379184
55446	26339189	369588	10.17	0.143	45.03914	-93.489701
55447	22848127	1500214	8.822	0.579	45.001096	-93.489561
55448	28120831	439596	10.858	0.17	45.193603	-93.300445
55449	55919934	2195582	21.591	0.848	45.175978	-93.184149
55450	9683560	17413	3.739	0.007	44.872084	-93.228993
55454	1620925	139608	0.626	0.054	44.969524	-93.241219
55455	703997	132299	0.272	0.051	44.971982	-93.233441
55601	40796085	1676427	15.751	0.647	47.235637	-91.365953
55602	348216434	13723884	134.447	5.299	47.349706	-91.886449
55603	934675284	33881703	360.88	13.082	47.546499	-91.251187
55604	2305518145	340365781	890.166	131.416	47.979098	-90.599609
55605	186677426	26729791	72.077	10.32	47.965288	-89.737133
55606	340004271	8753462	131.276	3.38	47.934516	-89.988859
55607	1146077113	32644778	442.503	12.604	47.563191	-91.417324
55609	9368261	18822	3.617	0.007	46.967242	-91.778855
55612	420045607	30789173	162.181	11.888	47.787856	-90.705596
55613	223982735	5122293	86.48	1.978	47.581631	-90.922164
55614	631467816	39431140	243.811	15.224	47.368243	-91.375995
55615	285898865	11196565	110.386	4.323	47.653105	-90.820652
55616	917303204	43086246	354.173	16.636	47.170611	-91.642286
55702	196432303	2239733	75.843	0.865	46.957364	-92.637569
55703	360435956	25366	139.165	0.01	47.73101	-92.750157
55704	143680458	242480	55.475	0.094	46.219085	-92.751667
55705	301423961	11144863	116.38	4.303	47.451802	-92.207357
55706	159270669	29210259	61.495	11.278	47.721418	-91.96154
55707	408704395	7217448	157.802	2.787	46.551745	-92.636106
55708	56685026	1884171	21.886	0.727	47.571336	-92.34657
55709	594203312	57065094	229.423	22.033	47.42875	-93.373055
55710	259017490	10241318	100.007	3.954	47.629774	-92.70848
55711	175224582	2700481	67.655	1.043	46.818752	-92.690769
55712	487776207	912494	188.331	0.352	46.28175	-92.52058
55713	14033772	174704	5.418	0.067	47.500558	-92.745842
55716	3550088	33067	1.371	0.013	47.321955	-93.264172
55717	283244365	9162969	109.361	3.538	47.068751	-92.387215
55718	157744262	5791546	60.905	2.236	46.620931	-92.486403
55719	181392309	3784139	70.036	1.461	47.541039	-92.86219
55720	416458086	12322317	160.795	4.758	46.750977	-92.533373
55721	226933155	34943403	87.619	13.492	47.22127	-93.683167
55722	6937456	491963	2.679	0.19	47.278898	-93.441893
55723	1359136333	60464250	524.765	23.345	47.839197	-92.916063
55724	618741042	14806651	238.897	5.717	47.166394	-92.355122
55725	702679518	170365114	271.306	65.778	48.252925	-92.165502
55726	239885927	3579654	92.62	1.382	46.674045	-92.829381
55731	2179748522	443551077	841.606	171.256	48.007578	-91.65236
55732	464618415	6812182	179.39	2.63	47.672842	-92.208675
55733	92760384	1676971	35.815	0.647	46.713831	-92.360792
55734	257702707	15879275	99.5	6.131	47.352273	-92.444265
55735	348490884	8320390	134.553	3.213	46.210293	-93.010212
55736	798116551	7373324	308.155	2.847	46.955573	-92.940752
55738	281415100	4038460	108.655	1.559	47.26433	-92.660348
55741	169593420	8570547	65.48	3.309	47.462585	-92.398232
55742	137420495	4248684	53.058	1.64	47.206761	-93.144181
55744	643419139	92494056	248.426	35.712	47.235306	-93.506984
55746	860989068	23967848	332.43	9.254	47.361847	-92.955661
55748	312443652	6269165	120.635	2.421	47.014455	-93.621274
55749	206206713	1931146	79.617	0.746	46.439558	-92.443315
55750	374827983	15056459	144.722	5.813	47.531432	-91.963808
55751	158660258	2746828	61.259	1.061	47.397322	-92.659139
55752	520085225	8954180	200.806	3.457	46.950553	-93.285945
55753	1951385	0	0.753	0.	47.395438	-93.081568
55756	126087920	2654308	48.683	1.025	46.361182	-92.584556
55757	282697990	37157	109.15	0.014	46.51256	-92.950248
55758	5461334	760917	2.109	0.294	47.506036	-92.720175
55760	959802014	65977259	370.582	25.474	46.642586	-93.257419
55763	452700074	25742403	174.788	9.939	47.347503	-92.155335
55764	15055926	700082	5.813	0.27	47.332601	-93.291449
55765	452013386	2719201	174.523	1.05	47.103809	-92.756248
55766	46502269	1947587	17.955	0.752	47.268178	-92.458435
55767	141005342	4063090	54.442	1.569	46.450299	-92.760955
55768	162364886	6781467	62.689	2.618	47.486985	-92.684325
55769	470922566	18223033	181.824	7.036	47.479989	-93.18386
55771	2707286099	183665322	1045.289	70.914	48.133288	-92.811921
55772	38614300	19803048	14.909	7.646	48.092553	-93.135135
55775	153914533	14432056	59.427	5.572	47.320171	-93.17158
55779	344504609	15157191	133.014	5.852	46.908739	-92.449133
55780	65857817	2580020	25.428	0.996	46.689021	-92.698256
55781	197747905	13642518	76.351	5.267	47.676184	-93.059512
55782	34349098	990596	13.262	0.382	47.832953	-92.206005
55783	274355037	13176297	105.929	5.087	46.396409	-92.892446
55784	64809271	20867	25.023	0.008	47.058391	-93.165281
55785	291236886	6577996	112.447	2.54	46.921584	-93.731217
55786	11065005	271071	4.272	0.105	47.317896	-93.382848
55787	224131099	4285722	86.538	1.655	46.678418	-93.102978
55790	861744618	179009679	332.721	69.116	47.927617	-92.2513
55792	258072716	10198111	99.642	3.938	47.597028	-92.479684
55793	205000826	4874169	79.151	1.882	47.116305	-93.28397
55795	220859042	3165867	85.274	1.222	46.298208	-92.882889
55797	179193244	37887	69.187	0.015	46.5665	-92.362116
55798	249271392	2359571	96.244	0.911	46.723206	-92.967784
55802	6778707	21756180	2.617	8.4	46.742932	-92.064556
55803	868079162	77611531	335.167	29.966	47.053544	-92.068456
55804	236131436	27849882	91.171	10.753	46.931351	-91.936344
55805	3655600	0	1.411	0.	46.800824	-92.095786
55806	8682527	1627350	3.352	0.628	46.768139	-92.127642
55807	14918643	4550753	5.76	1.757	46.735485	-92.16794
55808	28071774	6846237	10.839	2.643	46.676281	-92.241391
55810	132983356	137195	51.345	0.053	46.756745	-92.269437
55811	168268882	7367718	64.969	2.845	46.84247	-92.22198
55812	4545507	1726274	1.755	0.667	46.808688	-92.070727
55814	108231	0	0.042	0.	46.833715	-92.197676
55901	77375551	97	29.875	0.	44.069818	-92.506581
55902	104857236	548009	40.486	0.212	43.971301	-92.507871
55904	161045861	190133	62.18	0.073	43.95331	-92.401387
55905	154855	0	0.06	0.	44.055948	-92.525906
55906	165113640	1706283	63.751	0.659	44.099898	-92.408166
55909	132241462	0	51.059	0.	43.562061	-92.733693
55910	227385997	1021951	87.794	0.395	44.12866	-91.971828
55912	487186838	962148	188.104	0.371	43.682607	-92.98845
55917	349361901	1512022	134.889	0.584	43.88482	-93.075481
55918	66918731	0	25.837	0.	43.740821	-92.846462
55919	112207940	22925654	43.324	8.852	43.620065	-91.299476
55920	181685253	0	70.149	0.	44.013771	-92.622025
55921	469208164	2382095	181.162	0.92	43.628995	-91.458872
55922	110341660	0	42.603	0.	43.558956	-91.900947
55923	317796272	0	122.702	0.	43.851038	-92.186081
55924	199760446	140772	77.128	0.054	44.029232	-93.027293
55925	78560055	1042290	30.332	0.402	43.912092	-91.458412
